date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:24:27	61310/61310	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2011:59:54%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/blog_details_01.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/blog_details_01.jpg	(from https://www.foxcoders.com/demo/eduaid/blog_01.html)
18:24:27	49204/49204	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2011:59:54%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/blog_details_02.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/blog_details_02.jpg	(from https://www.foxcoders.com/demo/eduaid/blog_01.html)
18:24:27	53619/53619	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2011:59:54%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/blog_details_03.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/blog_details_03.jpg	(from https://www.foxcoders.com/demo/eduaid/blog_01.html)
18:24:28	22048/22048	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2011:48:24%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/blog_08.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/blog_08.jpg	(from https://www.foxcoders.com/demo/eduaid/blog_02.html)
18:24:28	24140/24140	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2011:48:24%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/blog_09.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/blog_09.jpg	(from https://www.foxcoders.com/demo/eduaid/blog_02.html)
18:24:28	22048/22048	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2011:48:24%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/blog_10.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/blog_10.jpg	(from https://www.foxcoders.com/demo/eduaid/blog_02.html)
18:24:28	22141/22141	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2011:48:26%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/blog_11.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/blog_11.jpg	(from https://www.foxcoders.com/demo/eduaid/blog_02.html)
18:24:29	43408/43408	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:02:44%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/details_01.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/details_01.jpg	(from https://www.foxcoders.com/demo/eduaid/blog_details.html)
18:24:29	13129/13129	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Jun%202019%2014:14:38%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/author_01.png	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/author_01.png	(from https://www.foxcoders.com/demo/eduaid/blog_details.html)
18:24:29	11585/11585	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Jun%202019%2016:13:52%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/author_02.png	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/author_02.png	(from https://www.foxcoders.com/demo/eduaid/blog_details.html)
18:24:29	22757/22757	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:39:08%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/teacher_04.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/teacher_04.jpg	(from https://www.foxcoders.com/demo/eduaid/teachers.html)
18:24:30	16622/16622	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:39:08%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/teacher_03.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/teacher_03.jpg	(from https://www.foxcoders.com/demo/eduaid/teachers.html)
18:24:30	23147/23147	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:39:08%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/teacher_05.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/teacher_05.jpg	(from https://www.foxcoders.com/demo/eduaid/teachers.html)
18:24:30	25230/25230	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:39:08%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/teacher_06.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/teacher_06.jpg	(from https://www.foxcoders.com/demo/eduaid/teachers.html)
18:24:30	12432/12432	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:39:08%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/teacher_07.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/teacher_07.jpg	(from https://www.foxcoders.com/demo/eduaid/teachers.html)
18:24:31	50511/50511	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:07:36%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/single_author.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/single_author.jpg	(from https://www.foxcoders.com/demo/eduaid/teacher_details.html)
18:24:31	24472/24472	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:02:44%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/event_01.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/event_01.jpg	(from https://www.foxcoders.com/demo/eduaid/events.html)
18:24:31	24490/24490	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:02:44%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/event_02.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/event_02.jpg	(from https://www.foxcoders.com/demo/eduaid/events.html)
18:24:32	20912/20912	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:02:44%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/event_03.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/event_03.jpg	(from https://www.foxcoders.com/demo/eduaid/events.html)
18:24:32	28339/28339	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:02:44%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/event_04.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/event_04.jpg	(from https://www.foxcoders.com/demo/eduaid/events.html)
18:24:32	28354/28354	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:03:58%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/event_05.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/event_05.jpg	(from https://www.foxcoders.com/demo/eduaid/events.html)
18:24:32	29939/29939	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:03:58%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/event_06.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/event_06.jpg	(from https://www.foxcoders.com/demo/eduaid/events.html)
18:24:32	24819/24819	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:04:44%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/gallery_02.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/gallery_02.jpg	(from https://www.foxcoders.com/demo/eduaid/gallery.html)
18:24:33	36330/36330	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:04:44%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/gallery_03.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/gallery_03.jpg	(from https://www.foxcoders.com/demo/eduaid/gallery.html)
18:24:33	37085/37085	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:04:44%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/gallery_04.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/gallery_04.jpg	(from https://www.foxcoders.com/demo/eduaid/gallery.html)
18:24:33	35866/35866	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:04:44%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/gallery_05.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/gallery_05.jpg	(from https://www.foxcoders.com/demo/eduaid/gallery.html)
18:24:33	65843/65843	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:04:46%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/gallery_09.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/gallery_09.jpg	(from https://www.foxcoders.com/demo/eduaid/gallery.html)
18:24:34	29753/29753	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:04:44%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/gallery_07.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/gallery_07.jpg	(from https://www.foxcoders.com/demo/eduaid/gallery.html)
18:24:34	4407/4407	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20May%202019%2021:06:34%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/pdf_bg.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/pdf_bg.jpg	(from https://www.foxcoders.com/demo/eduaid/students.html)
18:24:34	31081/31081	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:39:08%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/video_image.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/video_image.jpg	(from https://www.foxcoders.com/demo/eduaid/students.html)
18:24:34	20022/20022	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:39:06%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/student_01.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/student_01.jpg	(from https://www.foxcoders.com/demo/eduaid/students.html)
18:24:34	30124/30124	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:39:06%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/student_02.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/student_02.jpg	(from https://www.foxcoders.com/demo/eduaid/students.html)
18:24:35	24599/24599	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:39:06%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/student_03.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/student_03.jpg	(from https://www.foxcoders.com/demo/eduaid/students.html)
18:24:35	20512/20512	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:39:06%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/student_04.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/student_04.jpg	(from https://www.foxcoders.com/demo/eduaid/students.html)
18:24:35	14070/14070	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:39:06%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/student_05.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/student_05.jpg	(from https://www.foxcoders.com/demo/eduaid/students.html)
18:24:35	23654/23654	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:39:06%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/student_06.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/student_06.jpg	(from https://www.foxcoders.com/demo/eduaid/students.html)
18:24:36	3352/3352	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jul%202019%2010:00:51%20GMT	https://www.foxcoders.com/wp-content/uploads/2019/07/Profile-2.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/wp-content/uploads/2019/07/Profile-2.jpg	(from https://www.foxcoders.com/demo/eduaid/assets/css/owl.video.play.png)
18:24:36	5924/5924	---M-Z	200	added ('OK')	text/css	date:Sun,%2011%20Aug%202019%2005:06:02%20GMT	https://www.foxcoders.com/wp-content/plugins/minimal-coming-soon-maintenance-mode/framework/public/css/public.css	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/wp-content/plugins/minimal-coming-soon-maintenance-mode/framework/public/css/public.css	(from https://www.foxcoders.com/demo/eduaid/assets/css/owl.video.play.png)
18:24:37	17698/17698	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/webfont/1.4.7/webfont.js	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/ajax.googleapis.com/ajax/libs/webfont/1.4.7/webfont.js	(from https://www.foxcoders.com/demo/eduaid/assets/css/owl.video.play.png)
18:24:38	3352/3352	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jul%202019%2010:01:10%20GMT	https://www.foxcoders.com/wp-content/uploads/2019/07/Profile-2-1.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/wp-content/uploads/2019/07/Profile-2-1.jpg	(from https://www.foxcoders.com/demo/eduaid/assets/css/owl.video.play.png)
18:24:38	158637/158637	---M--	200	added ('OK')	image/jpeg	etag:%2226bad-58a168015d00b%22	https://assets.comingsoonwp.com/free-backgrounds/thought-catalog-214785-unsplash.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/assets.comingsoonwp.com/free-backgrounds/thought-catalog-214785-unsplash.jpg	(from https://www.foxcoders.com/demo/eduaid/assets/css/owl.video.play.png)
18:24:39	72112/72112	---M--	200	added ('OK')	font/woff2	date:Wed,%2024%20Apr%202019%2015:29:38%20GMT	https://www.foxcoders.com/demo/eduaid/assets/webfonts/fa-brands-400.woff2	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/webfonts/fa-brands-400.woff2	(from https://www.foxcoders.com/demo/eduaid/assets/css/font-awesome.min.css)
18:24:40	26391/26391	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:39:08%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/teacher_02.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/teacher_02.jpg	(from https://www.foxcoders.com/demo/eduaid/teachers.html)
